iter,param,Coef,modelType,DV,SurveyLabel,qGroup
871,AdviceandorLed,-0.0137720151073324,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
872,AdviceandorLed,-0.03468655612816161,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
873,AdviceandorLed,0.33370228781925726,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
874,AdviceandorLed,-0.23559440867951864,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
875,AdviceandorLed,-0.23851643449378024,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
876,AdviceandorLed,0.2223720242907414,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
877,AdviceandorLed,-0.4397849146518796,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
878,AdviceandorLed,-0.3291017375552484,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
879,AdviceandorLed,-0.18883114403785464,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
880,AdviceandorLed,0.07103911508565801,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
881,AdviceandorLed,0.11216910879550236,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
882,AdviceandorLed,-0.14528141021774457,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
883,AdviceandorLed,0.08274865967203857,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
884,AdviceandorLed,0.06122392279960843,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
885,AdviceandorLed,-0.3385521252331144,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
886,AdviceandorLed,-0.47853961000240475,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
887,AdviceandorLed,0.069522194879392,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
888,AdviceandorLed,-0.12734193988846595,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
889,AdviceandorLed,-0.2876898742784522,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
890,AdviceandorLed,-0.4035848040950637,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
891,AdviceandorLed,0.7063383080249588,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
892,AdviceandorLed,0.7450752201300878,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
893,AdviceandorLed,-0.6261377177221313,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
894,AdviceandorLed,-0.1431717128850548,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
895,AdviceandorLed,-0.3516973474135261,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
896,AdviceandorLed,-0.2206229310477417,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
897,AdviceandorLed,-0.25483266957479145,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
898,AdviceandorLed,-0.18476216113775257,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
899,AdviceandorLed,0.01003009274055566,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
900,AdviceandorLed,0.02125192257564231,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
901,AdviceandorLed,-0.27752781536967636,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
902,AdviceandorLed,-0.28292902388297475,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
903,AdviceandorLed,-0.2929290973601762,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
904,AdviceandorLed,-0.4595652321591382,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
905,AdviceandorLed,-0.05688656625896103,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
906,AdviceandorLed,0.07861303512128454,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
907,AdviceandorLed,0.2876199591074367,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
908,AdviceandorLed,0.02696027075239942,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
909,AdviceandorLed,0.03381654517744827,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
910,AdviceandorLed,0.16899443104470557,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
911,AdviceandorLed,0.03074985781209423,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
912,AdviceandorLed,0.2048905220034239,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
913,AdviceandorLed,0.08266391105225579,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
914,AdviceandorLed,-0.20365338452131335,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
915,AdviceandorLed,-0.27985080691146685,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
916,AdviceandorLed,-0.11099804939309334,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
917,AdviceandorLed,-0.18828508955064505,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
918,AdviceandorLed,0.30522924183925043,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
919,AdviceandorLed,0.12460705182243864,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
920,AdviceandorLed,-0.3132928987720206,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
921,AdviceandorLed,0.00538962712549908,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
922,AdviceandorLed,0.1686612348370533,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
923,AdviceandorLed,-3.0369766746069643e-4,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
924,AdviceandorLed,0.13471590189341948,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
925,AdviceandorLed,0.04021447985919581,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
926,AdviceandorLed,0.27243647245053615,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
927,AdviceandorLed,0.1532791188474931,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
928,AdviceandorLed,0.12136541148668004,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
929,AdviceandorLed,0.11269493817160266,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
930,AdviceandorLed,0.02167036474528715,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
931,AdviceandorLed,-0.11641186043160648,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
932,AdviceandorLed,-0.01379730242915848,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
933,AdviceandorLed,-0.05532097407812672,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
934,AdviceandorLed,0.03185737907977236,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
935,AdviceandorLed,0.37854673967135305,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
936,AdviceandorLed,-0.1033408432352251,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
937,AdviceandorLed,-0.17794701213356295,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
938,AdviceandorLed,-0.22094922854157195,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
939,AdviceandorLed,0.01806749797193251,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
940,AdviceandorLed,-0.080552063295318,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
941,AdviceandorLed,-0.099262732853297,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
942,AdviceandorLed,0.04661051717168037,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
943,AdviceandorLed,-0.3077213450580609,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
944,AdviceandorLed,-0.1873961911971909,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
945,AdviceandorLed,0.02456436765718824,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
946,AdviceandorLed,0.06106116354709182,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
947,AdviceandorLed,-0.04424305741512263,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
948,AdviceandorLed,-0.09626643641537969,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
949,AdviceandorLed,-0.04145461593625375,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
950,AdviceandorLed,-0.16498455046266536,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
951,AdviceandorLed,-0.0609361576036715,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
952,AdviceandorLed,-0.18705210668103445,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
953,AdviceandorLed,0.5649043566365953,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
954,AdviceandorLed,-0.04127881238230831,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
955,AdviceandorLed,-0.29271790797068115,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
956,AdviceandorLed,0.1715537839118311,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
957,AdviceandorLed,-0.1503282894289764,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
958,AdviceandorLed,-0.1875523056164292,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
959,AdviceandorLed,-0.09663711838375746,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
960,AdviceandorLed,-0.02098060132326122,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
961,AdviceandorLed,-0.2148481357204892,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
962,AdviceandorLed,0.18662768798294005,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
963,AdviceandorLed,0.02935747508098635,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
964,AdviceandorLed,-0.05496069042474386,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
965,AdviceandorLed,-0.06697997204530091,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
966,AdviceandorLed,0.04797392039617344,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
967,AdviceandorLed,0.24782844187349937,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
968,AdviceandorLed,0.23821495110442323,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
969,AdviceandorLed,0.12314730725969128,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
970,AdviceandorLed,0.27085213781155215,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
971,AdviceandorLed,-0.05288366773551437,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
972,AdviceandorLed,-0.12266776833406234,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
973,AdviceandorLed,-0.08464830392651929,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
974,AdviceandorLed,-0.34030749099569163,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
975,AdviceandorLed,-0.15388707500324572,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
976,AdviceandorLed,-0.10993290765469294,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
977,AdviceandorLed,0.05695646106732837,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
978,AdviceandorLed,0.00875076193732411,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
979,AdviceandorLed,-0.05372576201056419,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
980,AdviceandorLed,0.30115571919234346,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
981,AdviceandorLed,0.32481447641285793,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
982,AdviceandorLed,-0.01072300838464169,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
983,AdviceandorLed,-0.14743447250691333,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
984,AdviceandorLed,-0.10512573713403488,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
985,AdviceandorLed,0.07027846686706551,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
986,AdviceandorLed,-0.3662125772188436,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
987,AdviceandorLed,-0.05984790138017073,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
988,AdviceandorLed,0.11876650510590436,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
989,AdviceandorLed,0.3678767098568531,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
990,AdviceandorLed,0.02536336600308081,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
991,AdviceandorLed,-0.05491922581113008,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
992,AdviceandorLed,0.04895300870604255,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
993,AdviceandorLed,-0.20297371547336823,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
994,AdviceandorLed,-0.22750629627400243,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
995,AdviceandorLed,-0.3885936330935546,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
996,AdviceandorLed,0.37524825958635266,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
997,AdviceandorLed,-0.02200377928323454,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
